,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
1104,0,1,8,0,0,0,13,0,0,4,13,0,0,5,6,0,1
1105,0,0,6,0,0,0,18,0,0,12,8,0,0,5,0,0,1
1106,0,0,4,0,0,4,16,0,0,9,7,0,0,3,4,0,1
1107,0,0,9,0,0,5,15,0,0,11,14,0,0,4,3,0,1
1108,0,0,8,0,0,0,22,0,0,16,11,0,0,6,0,0,1
1109,0,0,5,0,0,2,22,0,0,16,11,0,0,8,0,0,1
1110,0,0,7,0,0,2,15,0,0,13,8,0,0,6,0,0,1
1111,0,0,5,0,0,0,14,0,0,8,8,0,0,3,2,0,1
1112,0,0,4,0,0,0,18,0,0,14,9,0,0,9,0,0,1
1113,0,3,2,0,0,4,7,0,0,3,12,0,0,1,2,0,1
1114,0,0,9,0,0,2,18,0,0,16,7,0,0,7,0,0,1
1115,0,0,8,0,0,5,10,0,0,13,7,0,0,3,2,0,1
1116,0,0,5,0,0,0,19,0,0,12,5,0,0,4,0,0,1
1117,0,0,8,0,0,0,20,0,0,13,9,0,0,6,0,0,1
1118,0,0,5,0,0,0,12,0,0,7,5,0,0,3,0,0,1
1119,0,0,7,0,0,0,17,0,0,12,5,0,0,6,0,0,1
1120,0,0,4,0,0,0,12,0,0,8,7,0,0,3,1,0,1
1121,0,0,6,0,0,0,14,0,0,18,3,0,0,6,0,0,1
1122,0,0,6,0,0,2,11,0,0,12,5,0,0,5,0,0,1
1123,0,0,4,0,0,0,11,0,0,10,5,0,0,5,0,0,1
1124,0,2,2,0,0,4,5,0,0,6,8,0,0,1,4,0,1
1125,0,5,4,0,0,5,11,0,0,5,14,0,0,1,6,0,1
1126,0,1,5,0,0,4,17,0,0,8,14,0,0,3,4,0,1
1127,0,0,3,2,0,0,14,0,0,13,4,0,0,1,0,0,1
1128,0,0,4,0,0,0,13,0,0,12,5,0,0,6,0,0,1
1129,0,0,5,0,0,0,15,0,0,10,5,0,0,6,0,0,1
1130,0,0,7,0,0,2,13,0,0,13,9,0,0,5,0,0,1
1131,2,2,2,0,0,6,5,0,0,3,14,0,0,1,8,0,1
1132,0,0,7,0,0,4,27,0,0,14,15,0,0,8,2,0,1
1133,0,0,6,0,0,0,13,0,0,16,3,0,0,6,0,0,1
1134,0,0,4,0,0,0,17,0,0,13,5,0,0,7,0,0,1
1135,0,0,8,0,0,0,17,0,0,17,3,0,0,7,0,0,1
1136,0,0,8,0,0,2,24,0,0,12,11,0,0,7,2,0,1
1137,0,0,4,0,0,0,13,0,0,3,8,0,0,2,4,0,1
1138,0,0,6,0,0,4,11,0,0,6,13,0,0,1,1,0,1
1139,0,0,4,0,0,4,7,0,0,5,7,0,0,2,5,0,1
1140,0,0,6,0,0,0,11,0,0,9,8,0,0,4,0,0,1
1141,0,0,5,0,0,0,19,0,0,13,7,0,0,8,0,0,1
1142,0,0,8,0,0,2,19,0,0,16,4,0,0,7,0,0,1
1143,0,0,7,0,0,1,20,0,0,14,5,0,0,6,0,0,1
1144,0,0,7,0,0,1,17,0,0,12,5,0,0,6,0,0,1
1145,0,0,5,0,0,1,19,0,0,14,5,0,0,7,0,0,1
1146,0,1,4,0,0,1,8,0,0,8,6,0,0,3,1,0,1
1147,0,0,7,0,0,0,18,0,0,13,6,0,0,6,0,0,1
1148,0,0,4,0,0,0,11,0,0,9,6,0,0,4,0,0,1
1149,0,1,4,0,0,0,8,0,0,6,7,0,0,2,1,0,1
1150,0,0,5,0,0,2,9,0,0,3,10,0,0,1,2,0,1
1151,0,0,6,0,0,1,18,0,0,12,6,0,0,7,0,0,1
1152,0,3,2,0,0,2,7,0,0,3,12,0,0,1,1,0,1
1153,0,0,6,0,0,0,16,0,0,12,6,0,0,5,0,0,1
1154,0,1,3,0,0,2,5,0,0,3,11,0,0,1,2,0,1
1155,0,0,10,0,0,3,23,0,0,13,14,0,0,6,0,0,1
1156,0,0,7,0,0,1,23,0,0,19,9,0,0,10,0,0,1
1157,0,1,6,0,0,2,18,0,0,6,15,0,0,3,6,0,1
1158,0,0,4,0,0,0,9,0,0,9,4,0,0,3,0,0,1
1159,0,0,8,0,0,0,17,0,0,12,8,0,0,6,0,0,1
1160,0,0,8,0,0,0,20,0,0,13,8,0,0,6,0,0,1
1161,0,0,7,0,0,1,18,0,0,15,5,0,0,6,0,0,1
1162,0,0,5,0,0,0,17,0,0,17,5,0,0,6,0,0,1
1163,0,0,6,0,0,0,11,0,0,5,7,0,0,2,2,0,1
1164,0,0,3,0,0,0,17,0,0,13,3,0,0,3,0,0,1
1165,0,0,9,0,0,0,18,0,0,8,14,0,0,3,4,0,1
1166,0,1,7,0,0,1,16,0,0,9,9,0,0,1,4,0,1
1167,0,0,4,0,0,0,16,0,0,19,5,0,0,4,0,0,1
1168,0,0,5,0,0,0,19,0,0,2,13,0,0,5,4,0,1
1169,0,0,5,0,0,0,12,0,0,9,7,0,0,3,0,0,1
1170,0,0,5,0,0,0,15,0,0,8,10,0,0,3,2,0,1
1171,0,0,7,0,0,0,16,0,0,13,6,0,0,5,0,0,1
1172,0,0,7,0,0,5,20,0,0,14,8,0,0,6,3,0,1
1173,0,0,5,0,0,0,15,0,0,12,5,0,0,6,0,0,1
1174,0,0,5,0,0,3,20,0,0,15,5,0,0,8,3,0,1
1175,0,2,5,0,0,2,20,0,0,3,16,0,0,5,5,0,1
1176,0,2,4,0,0,1,10,0,0,3,10,0,0,1,3,0,1
1177,0,0,5,0,0,0,20,0,0,12,8,0,0,6,0,0,1
1178,0,0,4,0,0,0,12,0,0,11,4,0,0,4,0,0,1
1179,0,0,11,0,0,1,20,0,0,10,13,0,0,5,4,0,1
1180,0,0,6,0,0,1,15,0,0,13,6,0,0,5,0,0,1
1181,0,0,3,0,0,0,15,0,0,12,8,0,0,5,0,0,1
1182,0,0,5,0,0,0,11,0,0,9,1,0,0,3,0,0,1
1183,0,0,4,0,0,0,13,0,0,17,4,0,0,4,0,0,1
1184,0,2,3,0,0,0,12,0,0,6,9,0,0,5,2,0,1
1185,0,2,2,0,0,4,9,0,0,3,13,0,0,1,4,0,1
1186,0,0,4,0,0,0,14,0,0,16,4,0,1,3,0,0,1
1187,0,0,7,0,0,0,14,0,0,9,10,0,0,3,2,0,1
1188,0,0,3,0,0,0,15,0,0,12,5,0,0,5,0,0,1
1189,0,0,3,0,0,0,14,0,0,10,8,0,0,5,0,0,1
1190,0,0,7,0,0,5,12,0,0,11,7,0,0,3,2,0,1
1191,0,3,2,0,0,5,7,0,0,8,7,0,0,2,3,0,1
1192,0,0,7,0,0,0,17,0,0,15,5,0,0,7,0,0,1
1193,0,0,4,0,0,0,17,0,0,18,4,0,0,5,0,0,1
1194,0,0,11,0,0,2,22,0,0,16,8,0,0,9,0,0,1
1195,0,0,7,0,0,2,12,0,0,9,7,0,0,6,0,0,1
1196,0,0,5,0,0,0,15,0,0,11,1,0,0,3,0,0,1
1197,0,0,7,0,0,0,12,0,0,8,8,0,0,5,0,0,1
1198,0,0,8,0,0,0,16,0,0,11,6,0,0,4,0,0,1
1199,0,0,7,0,0,0,16,0,0,7,9,0,0,3,4,0,1
1200,0,0,8,0,0,2,25,0,0,20,10,0,0,8,0,0,1
1201,0,0,8,0,0,2,17,0,0,13,7,0,0,3,3,0,1
1202,0,0,4,0,0,2,23,0,0,10,17,0,0,1,2,0,1
1203,0,0,5,0,0,0,14,0,0,6,9,0,0,2,3,0,1
1204,0,0,7,0,0,0,14,0,0,13,7,0,0,4,0,0,1
1205,0,0,6,0,0,0,20,0,0,11,9,0,0,9,0,0,1
1206,0,0,5,0,0,0,15,0,0,8,7,0,0,4,0,0,1
1207,0,0,8,0,0,0,16,0,0,15,5,0,0,4,0,0,1
1208,0,0,9,0,0,0,18,0,0,13,5,0,0,7,0,0,1
1209,0,0,7,0,0,0,16,0,0,16,5,0,0,6,0,0,1
1210,0,0,5,0,0,0,21,0,0,16,5,0,0,9,0,0,1
1211,0,0,7,0,0,0,17,0,0,12,6,0,0,4,0,0,1
1212,0,1,5,0,0,6,12,0,0,7,14,0,0,1,5,0,1
1213,0,0,7,0,0,0,19,0,0,13,6,0,0,5,0,0,1
1214,0,0,8,0,0,0,19,0,0,14,8,0,0,7,0,0,1
1215,0,0,5,0,0,0,11,0,0,11,6,0,0,4,0,0,1
1216,0,0,5,0,0,0,15,0,0,10,9,0,0,7,0,0,1
1217,0,2,2,0,0,5,10,0,0,7,14,0,0,2,6,0,1
1218,0,0,4,0,0,4,11,0,0,5,12,0,0,1,7,0,1
1219,0,0,9,0,0,1,24,0,0,16,6,0,0,10,0,0,1
1220,0,1,4,0,0,2,9,0,0,5,10,0,0,1,4,0,1
1221,0,0,5,0,0,0,21,0,0,16,6,0,0,8,0,0,1
1222,0,0,5,0,0,3,14,0,0,8,14,0,0,3,2,0,1
1223,0,0,8,0,0,0,19,0,0,19,5,0,0,7,0,0,1
1224,0,0,5,0,0,0,16,0,0,10,6,0,0,5,0,0,1
1225,0,0,10,0,0,0,17,0,0,14,8,0,0,7,0,0,1
1226,0,0,6,0,0,0,15,0,0,14,6,0,0,5,0,0,1
1227,0,0,5,0,0,0,19,0,0,12,8,0,0,7,0,0,1
1228,0,0,9,0,0,0,17,0,0,21,4,0,0,6,0,0,1
1229,0,0,5,0,0,1,15,0,0,11,2,0,0,5,1,0,1
1230,0,0,4,0,0,1,13,0,0,5,12,0,0,2,4,0,1
1231,0,0,7,1,0,1,16,0,0,17,5,0,0,4,0,0,1
1232,0,0,6,0,0,0,12,0,0,7,8,0,0,3,0,0,1
1233,0,1,4,0,0,3,9,0,0,6,7,0,0,2,3,0,1
1234,0,0,5,0,0,0,21,0,0,15,8,0,0,9,0,0,1
1235,0,0,8,0,0,3,24,0,0,20,8,0,0,7,0,0,1
1236,0,0,9,0,0,0,20,0,0,16,8,0,0,7,0,0,1
1237,0,1,6,0,0,0,19,0,0,9,14,0,0,3,3,0,1
1238,0,0,7,0,0,0,19,0,0,11,7,0,0,6,0,0,1
1239,0,0,5,0,0,0,12,0,0,9,6,0,0,4,0,0,1
1240,0,0,7,0,0,0,16,0,0,14,5,0,0,6,0,0,1
1241,0,0,5,0,0,0,12,0,0,5,11,0,0,2,3,0,1
1242,0,0,7,0,0,1,14,0,0,13,5,0,0,6,0,0,1
1243,0,0,5,0,0,2,9,0,0,8,5,0,0,3,1,0,1
1244,0,1,4,0,0,4,10,0,0,5,14,0,0,1,4,0,1
1245,0,0,4,0,0,1,16,0,0,13,1,0,0,8,0,0,1
1246,0,1,4,0,0,0,14,0,0,1,12,0,0,6,6,0,1
1247,0,0,9,0,0,0,21,0,0,22,8,0,0,8,0,0,1
1248,0,0,6,0,0,0,18,0,0,21,9,0,0,7,0,0,1
1249,0,0,7,0,0,1,18,0,0,16,4,0,0,5,0,0,1
1250,0,0,4,0,0,0,6,0,0,1,8,0,0,1,3,0,1
1251,0,1,9,0,2,11,22,0,0,6,11,0,0,4,2,3,1
1252,0,0,6,0,0,0,18,0,0,19,6,0,0,4,0,0,1
1253,0,0,6,0,0,0,17,0,0,9,10,0,0,3,4,0,1
1254,0,0,5,0,0,0,17,0,0,16,5,0,0,6,0,0,1
1255,0,0,5,0,0,0,15,0,0,16,6,0,0,7,0,0,1
1256,0,0,6,0,1,0,16,0,0,20,8,0,0,7,0,0,1
1257,0,0,5,0,0,1,16,0,0,12,4,0,0,4,1,0,1
1258,0,0,9,0,0,1,26,0,0,16,11,0,0,7,0,0,1
1259,0,4,2,0,0,5,9,0,0,8,15,0,0,3,6,0,1
1260,0,0,10,0,0,0,21,0,0,18,9,0,0,11,0,0,1
1261,0,0,3,0,0,0,19,0,0,11,9,0,0,9,0,0,1
1262,0,0,5,0,0,1,19,0,0,8,13,0,0,3,4,0,1
1263,0,0,4,0,0,0,21,0,0,15,7,0,0,8,0,0,1
1264,0,0,3,0,0,1,13,0,0,12,1,0,0,4,0,0,1
1265,0,1,7,0,0,4,21,0,0,9,17,0,0,4,5,0,1
1266,0,0,5,0,0,3,13,0,0,11,10,0,0,4,0,0,1
1267,0,0,6,1,0,0,21,0,0,20,6,0,0,7,0,0,1
1268,0,0,7,0,0,0,17,0,0,12,8,0,0,8,0,0,1
1269,0,3,2,0,0,4,6,0,0,6,11,0,0,2,4,0,1
1270,0,0,4,0,0,0,13,0,0,9,5,0,0,3,0,0,1
1271,0,0,5,0,0,0,16,0,0,12,5,0,0,6,0,0,1
1272,0,0,4,0,0,0,19,0,0,15,9,0,0,10,0,0,1
1273,0,0,4,0,0,1,12,0,0,9,5,0,0,4,4,0,1
1274,0,0,7,0,0,0,16,0,0,16,9,0,0,7,0,0,1
1275,0,0,8,0,0,0,23,0,0,17,7,0,0,7,0,0,1
1276,0,2,2,0,0,5,12,0,0,6,15,0,0,3,5,0,1
1277,0,0,8,0,0,1,21,0,0,14,7,0,0,7,0,0,1
1278,0,0,8,0,0,0,16,0,0,13,6,0,0,7,0,0,1
1279,0,0,7,0,0,0,16,0,0,16,5,0,0,8,0,0,1
1280,0,1,4,0,0,0,13,0,0,8,9,0,0,6,0,0,1
1281,0,0,6,0,0,2,14,0,0,7,14,0,0,1,5,0,1
1282,0,0,8,0,0,1,15,0,0,11,6,0,0,6,1,0,1
1283,0,0,7,0,0,1,17,0,0,20,4,0,0,5,0,0,1
1284,0,0,6,1,0,0,15,0,0,20,4,0,0,5,0,0,1
1285,0,0,7,0,0,0,16,0,0,19,2,0,0,6,0,0,1
1286,0,0,8,0,0,3,18,0,0,14,3,0,0,5,0,0,1
1287,0,0,4,0,0,0,14,0,0,15,5,0,0,6,0,0,1
1288,0,0,4,0,0,0,11,0,0,9,4,0,0,5,0,0,1
1289,0,0,6,0,0,0,17,0,0,11,5,0,0,6,0,0,1
1290,0,0,8,0,0,0,15,0,0,11,6,0,0,6,0,0,1
1291,0,3,6,0,0,6,13,0,0,13,14,0,0,3,5,0,1
1292,0,0,5,0,0,2,19,0,0,16,4,0,0,6,0,0,1
1293,0,0,5,0,0,0,12,0,0,14,2,0,0,5,0,0,1
1294,0,0,6,0,0,0,15,0,0,14,6,0,0,5,0,0,1
1295,0,0,5,1,0,0,15,0,0,13,8,0,0,4,0,0,1
1296,0,0,4,0,0,0,19,0,0,11,8,0,0,6,0,0,1
1297,0,5,4,0,0,5,13,0,0,6,16,0,0,1,6,0,1
1298,0,0,8,0,0,2,23,0,0,12,14,0,0,4,5,0,1
1299,0,0,4,0,0,0,6,0,0,2,7,0,0,2,0,0,1
1300,0,4,7,0,0,5,18,0,0,9,18,0,0,3,5,0,1
1301,0,0,8,0,0,0,22,0,0,14,10,0,0,6,0,0,1
1302,0,0,5,0,0,0,17,0,0,15,6,0,0,9,0,0,1
1303,0,5,4,0,0,6,5,0,0,11,9,0,0,1,3,0,1
1304,0,0,7,0,0,0,20,0,0,5,14,0,0,3,4,0,1
1305,0,0,8,0,0,0,20,0,0,14,6,0,0,6,0,0,1
1306,0,1,5,0,0,1,11,0,0,4,10,0,0,2,4,0,1
1307,0,2,5,0,0,5,9,0,0,7,11,0,0,1,3,0,1
1308,0,0,3,0,0,1,14,0,0,8,6,0,0,3,3,0,1
1309,0,0,7,0,0,1,23,0,0,14,13,0,0,6,1,0,1
1310,0,0,9,0,0,0,19,0,0,16,6,0,0,6,0,0,1
1311,0,0,8,0,0,0,21,0,0,19,6,0,0,5,0,0,1
1312,0,0,9,0,0,0,15,0,0,12,11,0,0,5,2,0,1
1313,0,0,4,0,0,0,12,0,0,5,8,0,0,1,5,0,1
1314,0,0,9,0,0,2,17,0,0,7,9,0,0,2,0,0,1
1315,0,0,6,0,0,0,20,0,0,13,7,0,0,10,0,0,1
1316,0,0,6,0,0,0,11,0,0,10,6,0,0,4,0,0,1
1317,0,0,6,0,0,7,4,0,0,12,5,0,0,1,4,0,1
1318,0,0,4,0,0,0,17,0,0,12,4,0,0,5,0,0,1
1319,0,0,5,0,0,0,13,0,0,5,8,0,0,2,2,0,1
1320,0,0,4,0,0,0,14,0,0,16,4,0,1,5,0,0,1
1321,0,0,7,0,0,2,24,0,0,18,6,0,0,10,0,0,1
1322,0,0,6,0,0,0,18,0,0,19,6,0,0,7,0,0,1
1323,0,0,4,0,0,1,22,0,0,16,4,0,0,7,0,0,1
1324,0,0,8,0,0,1,16,0,0,13,2,0,0,4,0,0,1
1325,0,0,7,0,0,0,15,0,0,8,10,0,0,5,3,0,1
1326,0,0,2,0,0,0,11,0,0,14,4,0,1,1,0,0,1
1327,0,0,3,1,0,0,16,0,0,19,5,0,0,5,0,0,1
1328,0,0,7,0,0,0,15,0,0,13,4,0,0,5,0,0,1
1329,0,0,10,0,0,2,19,0,0,8,12,0,0,7,3,0,1
1330,0,0,7,0,0,0,18,0,0,12,4,0,0,6,0,0,1
1331,0,0,5,0,0,5,19,0,0,11,14,0,0,3,5,0,1
1332,0,0,8,0,0,0,16,0,0,9,10,0,0,3,6,0,1
1333,0,0,4,0,0,0,19,0,0,13,7,0,0,7,0,0,1
1334,0,0,3,0,0,1,18,0,0,18,2,0,0,5,0,0,1
1335,0,0,6,1,0,0,16,0,0,15,6,0,0,4,0,0,1
1336,0,0,9,0,0,0,19,0,0,15,5,0,0,7,0,0,1
1337,0,0,5,0,0,0,9,0,0,6,6,0,0,4,0,0,1
1338,0,0,5,0,0,1,19,0,0,17,5,0,0,9,0,0,1
1339,0,1,3,0,0,4,10,0,0,6,7,0,0,1,5,0,1
1340,0,0,6,1,0,0,15,0,0,16,3,0,0,6,0,0,1
1341,0,1,4,0,0,3,12,0,0,5,14,0,0,1,5,0,1
1342,0,0,4,0,0,0,16,0,0,11,6,0,0,5,0,0,1
1343,0,0,4,0,0,1,24,0,0,17,9,0,0,10,0,0,1
1344,0,0,7,0,0,0,13,0,0,10,5,0,0,7,2,0,1
1345,0,1,7,0,0,0,14,0,0,7,13,0,0,3,1,0,1
1346,0,0,8,0,0,0,25,0,0,16,9,0,0,11,0,0,1
1347,0,0,3,0,0,2,14,0,0,14,7,0,0,5,0,0,1
1348,0,0,7,0,0,2,20,0,0,17,6,0,0,7,0,0,1
1349,0,0,8,0,0,4,13,0,0,10,7,0,0,3,4,0,1
1350,0,0,4,0,0,2,17,0,0,19,5,0,0,8,0,0,1
1351,0,3,2,0,0,2,7,0,0,3,12,0,0,1,1,0,1
1352,0,0,8,0,0,0,17,0,0,15,6,0,0,5,0,0,1
1353,0,0,11,0,0,2,21,0,0,21,6,0,0,7,0,0,1
1354,0,0,10,0,0,1,22,0,0,18,5,0,0,6,0,0,1
1355,0,5,2,0,0,4,9,0,0,9,12,0,0,3,3,0,1
1356,0,0,8,0,0,1,23,0,0,18,5,0,0,6,0,0,1
1357,0,0,8,0,0,1,19,0,0,18,5,0,0,5,0,0,1
1358,0,0,5,0,0,7,19,0,3,24,21,2,1,4,0,0,2
1359,0,3,5,0,0,0,14,0,1,27,18,0,0,0,2,0,2
1360,0,8,13,0,0,1,13,3,5,22,24,1,2,9,0,0,2
1361,0,0,4,1,0,1,8,3,7,24,18,0,1,6,0,0,2
1362,0,0,6,3,0,2,10,1,5,27,17,0,0,3,1,0,2
1363,0,2,4,0,0,0,4,0,2,10,10,0,0,5,0,0,2
1364,0,4,3,0,0,12,15,1,0,20,26,0,0,9,0,0,2
1365,0,10,10,0,0,1,16,0,2,27,27,5,0,1,0,1,2
1366,0,0,1,3,0,1,10,2,1,23,11,0,0,3,1,0,2
1367,0,5,6,0,0,1,11,0,0,10,1,1,0,4,5,0,2
1368,0,7,9,0,0,1,12,0,0,12,7,0,0,10,3,0,2
1369,0,0,12,0,0,0,24,0,5,38,22,3,0,0,0,0,2
1370,0,0,0,0,1,6,22,0,0,25,14,1,0,0,0,0,2
1371,0,0,8,0,0,0,5,0,4,3,11,0,0,7,0,0,2
1372,0,1,10,1,0,6,8,1,4,26,17,0,0,0,2,0,2
1373,0,8,6,0,0,6,20,0,0,20,27,3,0,4,1,4,2
1374,0,0,0,0,2,1,9,1,1,26,17,3,0,0,0,0,2
1375,0,4,9,0,0,0,8,0,0,14,0,0,0,7,4,0,2
1376,0,0,0,0,0,0,6,0,0,18,13,0,0,0,0,0,2
1377,0,1,4,3,0,7,11,1,2,22,14,0,0,2,1,0,2
1378,0,4,11,0,0,5,29,0,7,40,37,6,0,1,0,0,2
1379,0,7,7,0,0,2,12,0,0,28,22,1,0,3,0,2,2
1380,0,9,11,0,0,13,28,0,3,40,37,7,1,4,1,1,2
1381,0,1,4,0,1,8,21,0,1,31,15,3,0,1,0,0,2
1382,0,4,9,0,0,8,15,0,2,23,29,5,0,0,0,0,2
1383,0,3,8,0,0,0,15,0,1,22,16,1,0,2,0,0,2
1384,0,9,7,0,0,5,21,0,4,32,28,10,0,0,0,0,2
1385,0,10,10,0,0,5,26,0,3,38,28,8,0,0,0,1,2
1386,0,2,10,0,0,11,29,1,4,35,19,5,0,1,0,0,2
1387,0,8,7,0,0,2,11,0,0,25,22,4,0,5,0,0,2
1388,0,7,3,0,0,1,7,0,0,11,9,0,0,5,5,0,2
1389,0,1,5,0,0,1,24,0,4,38,18,4,0,0,0,0,2
1390,0,6,11,0,0,13,35,0,1,20,29,2,0,12,8,3,2
1391,0,1,8,0,0,0,9,0,0,15,7,0,0,3,1,0,2
1392,0,2,11,1,0,6,23,1,2,21,7,3,2,13,3,0,2
1393,0,10,8,0,0,2,17,0,0,14,14,0,0,8,6,2,2
1394,0,1,7,0,0,3,22,0,3,19,24,5,0,0,0,0,2
1395,0,0,1,0,0,11,10,0,0,14,11,6,0,0,0,0,2
1396,0,6,5,0,0,7,20,0,0,34,29,0,0,1,4,2,2
1397,0,0,0,0,1,6,9,0,0,9,5,2,0,0,3,1,2
1398,0,2,13,0,0,1,26,0,0,39,30,0,0,5,2,0,2
1399,0,8,10,0,0,9,25,0,0,42,31,3,0,5,4,2,2
1400,0,12,13,0,0,7,27,0,0,34,31,5,0,6,0,3,2
1401,0,0,6,1,0,4,16,5,7,28,26,1,1,1,0,0,2
1402,0,0,5,0,0,1,17,4,9,31,26,0,0,0,0,0,2
1403,0,1,4,0,0,8,29,0,2,32,19,5,0,4,0,0,2
1404,0,6,12,0,0,0,12,0,0,9,8,0,0,11,5,2,2
1405,0,8,3,0,0,0,13,0,0,16,18,0,0,3,3,0,2
1406,0,0,2,0,0,0,18,2,11,25,18,2,0,0,0,0,2
1407,0,1,9,0,0,0,10,2,4,21,18,0,0,4,0,0,2
1408,0,6,4,0,0,0,10,0,0,16,22,0,0,2,1,0,2
1409,0,4,9,0,0,0,12,0,0,14,13,0,0,6,1,0,2
1410,0,0,0,0,0,0,11,0,4,19,11,1,0,0,0,0,2
1411,0,0,5,0,0,0,20,4,6,25,18,0,0,0,0,0,2
1412,0,0,0,0,0,0,11,6,7,22,16,0,0,0,0,0,2
1413,0,6,17,1,0,5,29,2,3,35,22,3,2,13,2,0,2
1414,0,0,9,2,0,3,5,4,6,8,10,0,0,9,0,0,2
1415,0,9,10,0,0,0,14,3,5,24,17,0,0,7,7,1,2
1416,0,0,3,1,0,0,7,6,3,23,18,0,0,0,0,0,2
1417,0,0,7,0,0,0,12,3,11,27,17,0,0,0,0,0,2
1418,0,4,4,0,0,2,7,0,0,11,2,0,0,5,6,0,2
1419,0,0,0,0,0,0,14,0,1,13,9,0,0,0,0,0,2
1420,0,4,5,1,0,0,7,1,1,12,16,1,1,5,0,0,2
1421,0,0,4,1,0,0,10,4,5,16,17,0,0,0,0,0,2
1422,1,12,8,0,0,0,22,0,0,21,11,0,0,10,7,1,2
1423,0,6,10,0,0,0,9,0,0,19,9,3,0,4,4,0,2
1424,0,6,7,0,0,0,7,0,0,5,9,0,0,3,0,0,2
1425,0,2,7,0,0,0,14,0,0,9,12,0,0,5,3,0,2
1426,0,5,11,0,0,0,13,0,4,22,19,0,2,6,0,0,2
1427,0,8,8,0,0,0,12,0,1,28,23,4,2,4,0,0,2
1428,0,5,9,0,0,7,15,0,0,11,16,1,0,11,4,1,2
1429,0,9,12,0,0,0,15,0,1,23,23,0,0,4,0,3,2
1430,0,6,10,1,0,4,6,1,1,15,8,0,0,9,4,2,2
1431,0,0,0,0,0,4,6,3,2,12,14,1,0,4,0,0,2
1432,0,4,10,0,0,0,11,0,7,24,20,3,0,1,0,0,2
1433,0,7,9,0,0,0,13,0,1,26,11,2,0,1,5,1,2
1434,0,5,8,0,0,4,13,0,0,1,13,0,0,8,5,0,2
1435,0,5,11,0,0,1,16,0,7,29,20,0,1,1,0,2,2
1436,0,8,16,0,0,1,20,0,5,32,17,3,0,5,0,0,2
1437,0,0,15,1,0,2,17,3,7,26,33,1,0,13,1,0,2
1438,0,7,11,0,0,0,14,0,0,27,11,2,0,8,4,0,2
1439,0,8,10,0,0,2,12,0,0,16,17,0,0,7,4,1,2
1440,0,11,14,0,0,2,13,0,0,14,7,0,0,12,9,1,2
1441,0,1,1,0,0,5,12,0,2,23,19,4,0,0,0,0,2
1442,0,9,14,0,0,1,15,0,1,16,5,0,0,12,9,0,2
1443,0,7,11,0,0,2,15,0,0,20,28,0,0,10,3,0,2
1444,0,7,8,0,1,0,7,0,1,11,24,0,0,9,3,0,2
1445,0,7,6,0,0,0,11,0,0,14,22,1,0,7,1,0,2
1446,0,5,14,0,0,9,13,0,0,17,22,0,0,7,3,0,2
1447,0,0,0,0,0,10,27,0,2,28,14,4,0,0,0,0,2
1448,0,5,3,0,0,5,11,0,2,25,20,4,0,0,0,0,2
1449,0,0,0,0,0,3,0,0,0,10,10,1,0,0,0,0,2
1450,0,4,0,0,0,9,15,0,0,38,23,5,0,0,0,0,2
1451,0,10,12,0,0,0,12,0,0,22,14,1,0,9,3,0,2
1452,0,6,9,0,0,7,11,0,0,24,6,0,0,0,4,2,2
1453,0,2,0,0,0,8,11,0,0,27,17,3,0,0,0,0,2
1454,0,0,0,0,1,2,4,0,1,13,11,1,0,0,0,0,2
1455,0,8,9,0,0,0,12,0,1,23,20,2,0,6,0,2,2
1456,0,3,8,0,0,0,10,0,3,15,17,0,0,0,0,2,2
1457,0,6,8,0,0,0,8,0,0,8,6,0,0,7,4,2,2
1458,0,5,13,0,0,4,13,0,5,31,13,2,0,0,2,0,2
1459,0,5,7,0,0,5,19,0,0,13,26,0,0,6,3,1,2
1460,0,0,15,1,0,0,3,8,11,25,19,1,1,2,0,0,2
1461,0,7,1,0,0,10,12,0,0,26,24,6,0,2,1,0,2
1462,0,8,12,0,0,0,12,0,4,23,24,0,0,9,0,0,2
1463,0,2,11,0,0,0,16,0,0,24,21,5,0,5,0,0,2
1464,0,8,9,0,0,1,14,0,0,20,29,2,0,11,1,0,2
1465,0,5,0,0,0,7,5,0,0,31,20,6,0,0,0,0,2
1466,0,0,0,0,0,4,10,0,0,9,3,0,0,0,0,0,2
1467,0,6,9,0,0,4,12,0,0,19,18,0,0,6,1,0,2
1468,0,6,6,0,0,1,16,2,7,39,36,5,0,0,0,1,2
1469,0,6,7,0,0,2,13,0,2,14,19,0,0,8,1,0,2
1470,0,0,0,0,0,6,21,0,2,29,18,1,0,0,0,0,2
1471,0,1,13,0,0,8,22,0,0,15,26,1,1,13,1,0,2
1472,2,14,2,0,0,4,19,0,0,22,39,5,0,5,2,0,2
1473,2,16,3,0,0,10,15,0,0,36,33,12,0,3,2,0,2
1474,0,4,1,0,0,6,14,0,0,18,17,2,0,3,0,0,2
1475,0,5,18,0,0,0,10,3,8,27,21,1,2,6,0,0,2
1476,0,10,10,0,0,0,21,0,0,36,30,1,0,9,0,0,2
1477,0,18,3,0,0,6,13,0,2,39,31,7,0,2,0,0,2
1478,0,11,3,0,0,6,26,0,1,33,36,4,0,11,1,0,2
1479,0,6,7,0,0,0,10,0,0,12,0,0,0,7,3,2,2
1480,0,4,13,0,0,8,14,0,0,25,27,0,0,7,0,1,2
